7.670709272483719360e+03,1.652197073516097134e+03,2.204293893566306360e+04,1.443893380973627063e+04,5.137912089967036081e+03,1.628101106337984675e+03,8.989719545101237600e+03,6.854809568297979240e+03,1.835457136176923814e+04,3.892043470337998770e+03,6.215020032393836118e+03,6.041229611874119655e+03,4.885438800873132095e+03,1.367740130318312822e+03,2.042325832471713056e+03,1.884536761314621799e+03,6.060405529387178831e+03,1.116000038731183304e+04,7.613120473201566710e+03
1.332415931103689218e+03,7.801163078668822664e+02,1.073189476775422690e+02,3.097985226306605000e+01,1.307765260837388723e+03,1.404558766048781763e+03,1.097778444900529621e+03,1.156645010594918176e+03,1.859107988451703477e+02,1.071563353083425227e+03,8.314535483320128151e+00,6.933418043020443520e+02,4.286257849434614400e+02,8.236946146404486626e+02,1.170393760538070183e+01,1.408357281532434627e+03,1.385146209456456063e+03,1.026999850114097171e+03,2.604755512512915629e+02
6.549823209042863255e+02,8.697627690304379939e+02,9.551677714421861083e+02,1.179669333632280996e+03,7.804395322333540435e+02,3.447044823900545225e+02,7.381591329789664542e+02,6.700895579041380188e+02,1.033472665569844594e+03,4.166287270798734994e+02,1.397808992145228558e+03,7.949540468592974776e+02,9.689618010605742029e+02,3.541968609949643110e+02,1.192109210576866872e+03,8.725098952657032214e+02,7.656904203466710896e+02,6.906189783408678977e+02,9.850661809990618849e+02
