AE1 CA OTL CAC PRESS:1649:Bar:Average:900
AE1 CA OTL CAC TEMP:1654:  C:Average:900
AE1 ENG SPEED:1745:RPM:Average:900
AE1 EXH CA INLET 1:1541:  C:Average:900
AE1 EXH CA INLET 2:1542:  C:Average:900
AE1 EXH CA OUTET 1:1543:  C:Average:900
AE1 FO INLET PRESS:1603:Bar:Average:900
AE1 FO INLET TEMP:1605:  C:Average:900
AE1 FUEL RACK POSIT:1742:mm:Average:900
AE1 HT CAC OTL TEMP:1644:  C:Average:900
AE1 HT INLET PRESS:1631:Bar:Average:900
AE1 HT INLET TEMP:1635:  C:Average:900
AE1 HT OUTLET TEMP:1637:  C:Average:900
AE1 HT OUTLET TEMP:1641:  C:Average:900
AE1 LO INLET PRESS:1612:Bar:Average:900
AE1 LO INLET TEMP:1617:  C:Average:900
AE1 LO TEMP LOC INL:1619:  C:Average:900
AE1 LT CAC INL TEMP:1645:  C:Average:900
AE1 LT CAC INLET PRE:1633:Bar:Average:900
AE1 LT CAC OTL TEMP:1647:  C:Average:900
AE1 LT LOC OTL TEMP:1648:  C:Average:900
AE1 POWER:5513:kW:Average:900
AE1 TC SPEED:1748:RPM:Average:900
AE2 CA OTL CAC PRESS:2649:Bar:Average:900
AE2 CA OTL CAC TEMP:2654:  C:Average:900
AE2 ENG SPEED:2746:-:Average:900
AE2 EXH CA INLET 1:2541:  C:Average:900
AE2 EXH CA INLET 2:2542:  C:Average:900
AE2 EXH CA OUTET 1:2543:  C:Average:900
AE2 FO INLET TEMP:2605:  C:Average:900
AE2 FUEL RACK POSIT:2742:mm:Average:900
AE2 HT CAC OTL TEMP:2644:  C:Average:900
AE2 HT INLET PRESS:2631:Bar:Average:900
AE2 HT INLET TEMP:2635:  C:Average:900
AE2 HT OUTLET TEMP:2637:  C:Average:900
AE2 HT OUTLET TEMP:2641:  C:Average:900
AE2 LO INLET PRESS:2612:Bar:Average:900
AE2 LO INLET TEMP:2617:  C:Average:900
AE2 LT CAC INL TEMP:2645:  C:Average:900
AE2 LT CAC INLET PRE:2633:Bar:Average:900
AE2 LT CAC OTL TEMP:2647:  C:Average:900
AE2 LT LOC OTL TEMP:2648:  C:Average:900
AE2 POWER:5523:kW:Average:900
AE2 TC SPEED:2748:RPM:Average:900
AE3 CA OTL CAC PRESS:3649:Bar:Average:900
AE3 CA OTL CAC TEMP:3654:  C:Average:900
AE3 ENG SPEED:3746:-:Average:900
AE3 EXH CA INLET 1:3541:  C:Average:900
AE3 EXH CA INLET 2:3542:  C:Average:900
AE3 EXH CA OUTET 1:3543:  C:Average:900
AE3 FO INLET PRESS:3603:Bar:Average:900
AE3 FO INLET TEMP:3605:  C:Average:900
AE3 FUEL RACK POSIT:3742:mm:Average:900
AE3 HT CAC OTL TEMP:3644:  C:Average:900
AE3 HT INLET PRESS:3631:Bar:Average:900
AE3 HT INLET TEMP:3635:  C:Average:900
AE3 HT OUTLET TEMP:3637:  C:Average:900
AE3 HT OUTLET TEMP:3641:  C:Average:900
AE3 LO INLET PRESS:3612:Bar:Average:900
AE3 LO INLET TEMP:3617:  C:Average:900
AE3 LT CAC INL TEMP:3645:  C:Average:900
AE3 LT CAC INLET PRE:3633:Bar:Average:900
AE3 LT CAC OTL TEMP:3647:  C:Average:900
AE3 LT LOC OTL TEMP:3648:  C:Average:900
AE3 POWER:5533:kW:Average:900
AE3 TC SPEED:3748:RPM:Average:900
AE4 CA OTL CAC PRESS:4649:Bar:Average:900
AE4 CA OTL CAC TEMP:4654:  C:Average:900
AE4 ENG SPEED:4746:-:Average:900
AE4 EXH CA INLET 1:4541:  C:Average:900
AE4 EXH CA INLET 2:4542:  C:Average:900
AE4 EXH CA OUTET 1:4543:  C:Average:900
AE4 FO INLET PRESS:4603:Bar:Average:900
AE4 FO INLET TEMP:4605:  C:Average:900
AE4 FUEL RACK POSIT:4742:mm:Average:900
