VariableName,Total,Port/Stay,Low Speed Sailing,Maneuvering,High Speed Sailing,Winter,Mid-Season,Summer
ME4:BPmerge:BP_in:Bdot,874104.4503810266,53.35393945564313,753841.3926690485,56273.50771583031,63936.19605669194,373364.71330815624,382714.756171887,118024.98090097796
ME4:BPvalve:BP_in:Bdot,854364.1791547756,37.894669349245184,758259.2327126362,53560.052402110836,42506.999370678604,374158.57665993867,379294.57366594224,100911.02882889824
ME4:BPvalve:BP_out:Bdot,874104.4503810267,53.35393945564316,753841.3926690486,56273.5077158303,63936.19605669194,373364.71330815635,382714.7561718869,118024.98090097794
ME4:CAC_HT:Air_in:Bdot,3521398.522201288,849.5448625744917,2605274.153304962,273481.1013312449,641793.7227025032,1302128.722675483,1457216.9202245662,762052.8793012333
ME4:CAC_HT:HTWater_in:Bdot,14415829.518562684,33462.726021304756,12149302.830707897,1425970.9990137152,807092.9628197456,6750407.828862792,5933135.372516584,1732286.3171832277
ME4:CAC_HT:Air_out:Bdot,3133483.5405182703,849.5448625744917,2345370.689928957,243547.52323814912,543715.78248859,1159259.510457291,1311847.0957477456,662376.9343132271
ME4:CAC_HT:HTWater_out:Bdot,14724833.300398124,33462.726021304756,12367986.899564775,1449029.4339660842,874354.2408459611,6870400.875182376,6051752.388537174,1802680.0366785459
ME4:CAC_LT:Air_in:Bdot,3133483.5405182703,849.5448625744917,2345370.689928957,243547.52323814912,543715.7824885901,1159259.510457291,1311847.0957477456,662376.9343132271
ME4:CAC_LT:LTWater_in:Bdot,1467676.2278108932,3587.1739651411876,1257838.9962281447,134039.7835854295,72210.27403217688,860788.2885037428,499441.26143596537,107446.67787118438
ME4:CAC_LT:Air_out:Bdot,2829809.325131838,827.4975688267012,2117866.819349419,221341.36966217755,489773.6385514031,1040136.4066915109,1190339.4520067598,599333.4664335493
ME4:CAC_LT:LTWater_out:Bdot,1619604.3432396832,3602.150438915937,1376530.814205089,144648.32129437805,94823.05730130688,928628.6357246392,558079.2262943984,132896.4812206441
ME4:LOC:LubOil_in:Bdot,3825248.0000302684,10276.669847978803,3200072.4850044427,385945.97421427624,228952.87096356912,1856632.3980503818,1532311.7981455624,436303.8038343357
ME4:LOC:LTWater_in:Bdot,1619604.3432396832,3602.150438915937,1376530.814205089,144648.32129437805,94823.05730130688,928628.6357246392,558079.2262943984,132896.4812206441
ME4:LOC:LubOil_out:Bdot,2850481.475189016,7504.907776450367,2396660.2409771993,282809.8614988024,163506.46493655737,1418881.9061639446,1124264.8240760544,307334.7449490114
ME4:LOC:LTWater_out:Bdot,2190172.371381808,5241.18450279643,1850241.2031627684,203873.56511433338,130816.41860190194,1206191.0582942627,785633.9112118414,198347.40187569038
ME4:JWC:QdotJW_in:Bdot,1923572.743785674,5580.886977712599,1578459.3706976487,208006.57371375556,131525.91239655713,815132.0584553409,830821.6633289518,277619.0220013801
ME4:JWC:HTWater_in:Bdot,13164069.423636265,30063.01963555723,11115335.767459588,1293762.2807126031,724908.3558285417,6202135.470792942,5401366.120249175,1560567.8325942394
ME4:JWC:HTWater_out:Bdot,14415829.518562684,33462.726021304756,12149302.830707897,1425970.9990137152,807092.9628197456,6750407.828862792,5933135.372516584,1732286.3171832277
ME4:Cyl:Air_in:Bdot,2829809.325131838,827.4975688267012,2117866.819349419,221341.36966217755,489773.6385514031,1040136.4066915109,1190339.4520067598,599333.4664335493
ME4:Cyl:FuelPh_in:Bdot,36829.75540640164,53.691390266209964,30052.413540006524,3290.337661817405,3433.3128143114445,16256.264067615242,15295.088332410895,5278.403006375517
ME4:Cyl:FuelCh_in:Bdot,78034528.44130574,112367.76803012157,62537804.980480075,7222854.386896655,8161501.305898371,30579017.61930596,33896944.19718166,13558566.624817654
ME4:Cyl:EG_out:Bdot,13586656.051061988,7946.0710474709485,10756855.999611616,1108960.7545811443,1712893.2258217242,5318984.4904121,5788332.14396694,2479339.416682917
ME4:Cyl:Power_out:Bdot,25761567.854706336,33614.06886601891,20526080.507839266,2346271.6180780903,2855601.6599229667,10044861.867489232,11149440.981815582,4567265.00540151
ME4:Cyl:QdotJW_out:Bdot,1923572.743785674,5580.886977712599,1578459.3706976487,208006.57371375556,131525.91239655713,815132.0584553409,830821.6633289518,277619.0220013801
ME4:Cyl:QdotRad_out:Bdot,154311.51814562987,430.8117104381616,128045.01457529393,16283.59008179239,9552.101778105316,66335.95886774771,66671.20000748125,21304.359270400695
ME4:Cyl:LubOil_in:Bdot,2850481.475189016,7504.907776450367,2396660.2409771993,282809.8614988024,163506.46493655737,1418881.9061639446,1124264.8240760544,307334.7449490114
ME4:Cyl:LubOil_out:Bdot,3825248.0000302684,10276.669847978803,3200072.4850044427,385945.97421427624,228952.87096356912,1856632.3980503818,1532311.7981455624,436303.8038343357
ME4:HTsplit:HTWater_in:Bdot,14724833.300398124,33462.726021304756,12367986.899564775,1449029.4339660842,874354.2408459611,6870400.875182376,6051752.388537174,1802680.0366785459
ME4:HTsplit:HTWater_out:Bdot,11020348.268018533,36026.46827305052,9370928.689329164,1051380.3104589335,562012.799957312,5159007.1005458785,4552776.581586475,1308564.5858861064
ME4:HTsplit:LTWater_out:Bdot,3744453.3622127343,27528.696719177828,3006934.10109776,397649.12350715447,312341.4408886494,1751362.104469592,1498975.8069506865,494115.4507924438
ME4:HTmerge:HTWater_in:Bdot,11020348.268018533,36026.46827305052,9370928.689329164,1051380.3104589335,562012.799957312,5159007.1005458785,4552776.581586475,1308564.5858861064
ME4:HTmerge:HTWater_out:Bdot,13164069.423636265,30063.01963555723,11115335.767459588,1293762.2807126031,724908.3558285417,6202135.470792942,5401366.120249175,1560567.8325942394
ME4:HTmerge:LTWater_in:Bdot,2268556.664035713,-5817.55546674031,1847602.3932600133,252937.03869040005,173834.78755205087,1098730.5334346422,897873.4778781655,271952.65272291744
ME4:TCshaft:Power_in:Bdot,5836044.342629208,1751.3657769578033,4527839.049215628,444108.63296902156,862345.2946675852,2231442.422795965,2475484.484968052,1129117.434865186
ME4:TCshaft:Power_out:Bdot,5044658.036503126,1215.807604203932,3889180.079529657,379868.66373859823,774393.4856306781,1919782.6582280812,2132930.661997468,991944.716277573
ME4:TCshaft:Losses_out:Bdot,192880.15894588298,131.29396842901716,157250.3364672285,15326.44702361692,20172.081486608655,81387.88370749798,81120.02188681012,30372.253351575062
AE1:Comp:Air_in:Bdot,1812.6175914013286,331.5288782511283,1242.9428303371972,200.18184123201755,37.96404158099428,1144.817046204347,402.6675246574648,265.13302053952776
AE1:Comp:Air_out:Bdot,2528369.8674104754,611199.5410667149,1581809.2104837012,221394.9116833119,113966.2041767618,1185747.7847361243,858224.2439479034,484397.83872645
AE1:Comp:Power_in:Bdot,3053756.167765082,729642.7877580324,1912548.8243818423,277699.9953054991,133864.56031971975,1433853.4366273854,1047318.5369529155,572584.194184782
AE1:Turbine:Mix_in:Bdot,12142379.63354891,2471086.0230573476,8043460.874166997,1195712.9594513183,432119.7768732102,5749112.689654776,4420664.28415079,1972602.6597432687
AE1:Turbine:Mix_out:Bdot,7021882.50421652,1312975.8253678647,4776471.945419424,709210.4146417722,223224.31878746467,3379225.4313193993,2592577.21472509,1050079.8581720248
AE1:Turbine:Power_out:Bdot,4813467.70436976,1044941.22800245,3094178.9030029722,489325.0550708675,185022.51829347195,2194767.707974753,1774715.0931557715,843984.903239233
AE1:BPsplit:Air_in:Bdot,2528369.8674104754,611199.5410667149,1581809.2104837012,221394.9116833119,113966.2041767618,1185747.7847361243,858224.2439479034,484397.83872645
AE1:BPsplit:Air_out:Bdot,2528369.8674104754,611199.5410667149,1581809.2104837012,221394.9116833119,113966.2041767618,1185747.7847361243,858224.2439479034,484397.83872645
AE1:BPsplit:BP_out:Bdot,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AE1:BPmerge:EG_in:Bdot,12142379.63354891,2471086.0230573476,8043460.874166997,1195712.9594513183,432119.7768732102,5749112.689654776,4420664.28415079,1972602.6597432687
AE1:BPmerge:Mix_out:Bdot,12142379.63354891,2471086.0230573476,8043460.874166997,1195712.9594513183,432119.7768732102,5749112.689654776,4420664.28415079,1972602.6597432687
AE1:BPmerge:BP_in:Bdot,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AE1:BPvalve:BP_in:Bdot,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AE1:BPvalve:BP_out:Bdot,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AE1:CAC_HT:Air_in:Bdot,2528369.8674104754,611199.5410667149,1581809.2104837012,221394.9116833119,113966.2041767618,1185747.7847361243,858224.2439479034,484397.83872645
AE1:CAC_HT:HTWater_in:Bdot,13980520.317092923,2300709.038857282,9796571.547019666,1522980.5356958488,360259.19552012545,7428593.068185879,4994948.491512272,1556978.7573948025
AE1:CAC_HT:Air_out:Bdot,2456132.480927214,590246.4434178565,1543399.4147043761,215870.50239283222,106616.12041216489,1159136.4093637026,841393.17831936,455602.8932441561
AE1:CAC_HT:HTWater_out:Bdot,14046471.197231574,2320542.304899635,9831460.47013159,1527905.54970047,366562.8724998777,7454166.248310956,5010913.648817057,1581391.3001036055
AE1:CAC_LT:Air_in:Bdot,2456132.480927214,590246.4434178565,1543399.4147043761,215870.50239283222,106616.12041216489,1159136.4093637026,841393.17831936,455602.8932441561
AE1:CAC_LT:LTWater_in:Bdot,1980936.5466605166,346383.7482402237,1379705.5742560783,213873.5736564665,40973.650507741404,1221088.5295941918,630892.8071755324,128955.20989078777
AE1:CAC_LT:Air_out:Bdot,2290188.693833627,539410.6878422641,1449229.3031918197,203060.96151885495,98487.74128068748,1085598.2793780814,786712.9871579397,417877.4272976115
AE1:CAC_LT:LTWater_out:Bdot,2089485.3026227602,379433.77806723176,1442347.9551384707,222116.25527414618,45587.314142909825,1273351.2039267845,666945.5983687566,149188.5003272245
AE1:LOC:LubOil_in:Bdot,4429326.193045973,789274.6911921296,3055834.5669605853,473212.57526678557,111004.35962646965,2433195.562492947,1540755.326878463,455375.3036745463
AE1:LOC:LTWater_in:Bdot,2089485.3026227602,379433.77806723176,1442347.9551384707,222116.25527414618,45587.314142909825,1273351.2039267845,666945.5983687566,149188.5003272245
AE1:LOC:LubOil_out:Bdot,3327603.114793114,576963.6417098517,2308615.498628941,362841.81665583205,79182.15779848551,1863086.5448406155,1147236.7710729884,317279.79887950676
AE1:LOC:LTWater_out:Bdot,2872991.4701644485,532148.7467888042,1974001.5758743833,299290.4804646299,67550.6670366334,1697216.0072817744,938884.5400436807,236890.92283899605
AE1:JWC:QdotJW_in:Bdot,2054771.6337425977,387898.09373049025,1394718.2038554999,211150.06501319804,61005.27114341147,1012992.4889735096,760248.489428527,281530.6553405504
AE1:JWC:HTWater_in:Bdot,12593475.393544508,2041525.3474717957,8849927.731084717,1382831.0804768803,319191.2345110903,6726445.874632846,4492992.948769441,1374036.5701421627
AE1:JWC:HTWater_out:Bdot,13980520.317092923,2300709.038857282,9796571.547019666,1522980.5356958488,360259.19552012545,7428593.068185879,4994948.491512272,1556978.7573948025
AE1:Cyl:Air_in:Bdot,2290188.693833627,539410.6878422641,1449229.3031918197,203060.96151885495,98487.74128068748,1085598.2793780814,786712.9871579397,417877.4272976115
AE1:Cyl:FuelPh_in:Bdot,34031.80329491873,6615.42894879863,23051.609677726432,3302.170845095151,1062.5938232984895,18000.63933279973,11647.535524546798,4383.628437572205
AE1:Cyl:FuelCh_in:Bdot,70678670.33482341,13914389.874074552,47257120.67865721,7122924.818237767,2384234.9638538235,33205372.740391277,26269778.939317476,11203518.65511504
AE1:Cyl:EG_out:Bdot,12142379.63354891,2471086.0230573476,8043460.874166997,1195712.9594513183,432119.7768732102,5749112.689654776,4420664.28415079,1972602.6597432687
AE1:Cyl:Power_out:Bdot,21844608.43414734,4463809.809545487,14470088.248389605,2144848.3376392648,765862.0385729237,10258492.75430905,8029972.249102774,3556143.4307354772
AE1:Cyl:QdotJW_out:Bdot,2054771.6337425977,387898.09373049025,1394718.2038554999,211150.06501319804,61005.27114341147,1012992.4889735096,760248.489428527,281530.6553405504
AE1:Cyl:QdotRad_out:Bdot,128037.44438429539,21587.238822189476,88437.02625284734,14681.513153557573,3331.6661557014577,63458.24267184823,48724.34602438688,15854.855688061103
AE1:Cyl:LubOil_in:Bdot,3327603.114793114,576963.6417098517,2308615.498628941,362841.81665583205,79182.15779848551,1863086.5448406155,1147236.7710729884,317279.79887950676
AE1:Cyl:LubOil_out:Bdot,4429326.193045973,789274.6911921296,3055834.5669605853,473212.57526678557,111004.35962646965,2433195.562492947,1540755.326878463,455375.3036745463
AE1:HTsplit:HTWater_in:Bdot,14046471.197231574,2320542.304899635,9831460.47013159,1527905.54970047,366562.8724998777,7454166.248310956,5010913.648817057,1581391.3001036055
AE1:HTsplit:HTWater_out:Bdot,10878966.436629092,1674698.926527041,7722687.307539506,1202634.343952719,278945.85860988224,5770238.46333831,3898590.435249172,1210137.5380416824
AE1:HTsplit:LTWater_out:Bdot,3199257.050464227,656624.6346790938,2125677.6618879493,329161.56879493356,87793.18510223147,1699365.9106054197,1127716.1431208495,372174.9967379442
AE1:HTmerge:HTWater_in:Bdot,10878966.436629092,1674698.926527041,7722687.307539506,1202634.343952719,278945.85860988224,5770238.46333831,3898590.435249172,1210137.5380416824
AE1:HTmerge:HTWater_out:Bdot,12593475.393544508,2041525.3474717957,8849927.731084717,1382831.0804768803,319191.2345110903,6726445.874632846,4492992.948769441,1374036.5701421627
AE1:HTmerge:LTWater_in:Bdot,1842663.6383512723,395704.7865665008,1209666.4855323194,192494.35739711675,44798.008855326036,1019690.2122881396,638143.8489456859,184829.57711743712
AE1:TCshaft:Power_in:Bdot,4813467.70436976,1044941.22800245,3094178.9030029722,489325.0550708675,185022.51829347195,2194767.707974753,1774715.0931557715,843984.903239233
AE1:TCshaft:Power_out:Bdot,3053756.167765082,729642.7877580324,1912548.8243818423,277699.9953054991,133864.56031971975,1433853.4366273854,1047318.5369529155,572584.194184782
AE1:TCshaft:Losses_out:Bdot,164783.60676464182,31049.52904508963,110117.94980344758,18787.174253938323,4828.9536621661355,79176.84490575496,63021.81114884478,22584.950710042373
AE1:HRSG:Mix_in:Bdot,7021882.50421652,1312975.8253678647,4776471.945419424,709210.4146417722,223224.31878746467,3379225.4313193993,2592577.21472509,1050079.8581720248
AE1:HRSG:Mix_out:Bdot,3705965.01888599,743447.0407122398,2460548.730935707,379314.0624108761,122655.18482716042,1704475.71242288,1479042.6240186593,522446.6824444372
AE1:HRSG:Steam_in:Bdot,381645.4761881418,66379.88615487519,266459.47845345456,38023.884686102705,10782.226893711806,203933.4666528739,124326.60909098746,53385.40044428165
AE1:HRSG:Steam_out:Bdot,2578690.4964162894,446316.8257929034,1797731.151369019,259250.42480980235,75392.09444455974,1335542.7073970176,857427.4274812465,385720.36153802753
AE1:AG:Power_in:Bdot,21844608.43414734,4463809.809545487,14470088.248389605,2144848.3376392648,765862.0385729237,10258492.75430905,8029972.249102774,3556143.4307354772
AE1:AG:Power_out:Bdot,20649788.541918326,4261565.582114769,13647476.845057406,2009077.7767528486,731668.3379933522,9698407.715597115,7564588.243448151,3386792.5828731074
AE1:AG:Losses_out:Bdot,294543.0485030762,50217.32399913649,203420.3711810467,32917.94263573139,7987.410687159171,146223.58796678923,110921.83796790671,37397.62256837883
AE2:Comp:Air_in:Bdot,1271.5384938172972,261.6448572997311,812.2550924091047,160.71049854900994,36.92804555945277,733.4431748101332,351.24517500856626,186.8501439985989
AE2:Comp:Air_out:Bdot,2460256.7461209223,637805.4377674772,1466566.3793273456,225453.07948065264,130431.84954543949,941431.6935454998,1089836.8533574566,428988.1992179553
AE2:Comp:Power_in:Bdot,2925042.185362912,751927.3685308466,1748157.9565303202,272969.8316935516,151987.02860818937,1119951.2222881732,1303486.91751136,501604.04556338536
AE2:Turbine:Mix_in:Bdot,10661018.79955712,2489604.77024308,6614575.647397694,1093643.9929690508,463194.3889473746,4216866.596170629,4875698.1188677875,1568454.0845187479
AE2:Turbine:Mix_out:Bdot,6300100.070018427,1383224.3020895987,3991341.6959548336,679882.1071038103,245651.96487019,2523517.958965681,2927380.688167532,849201.4228852235
AE2:Turbine:Power_out:Bdot,3641993.19356785,912861.6314206532,2196424.0309485598,357055.99311415333,175651.5380844936,1425150.4033187774,1630849.843755481,585992.9464936049
AE2:BPsplit:Air_in:Bdot,2460256.7461209223,637805.4377674772,1466566.3793273456,225453.07948065264,130431.84954543949,941431.6935454998,1089836.8533574566,428988.1992179553
AE2:BPsplit:Air_out:Bdot,2460256.7461209223,637805.4377674772,1466566.3793273456,225453.07948065264,130431.84954543949,941431.6935454998,1089836.8533574566,428988.1992179553
AE2:BPsplit:BP_out:Bdot,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AE2:BPmerge:EG_in:Bdot,10661018.79955712,2489604.77024308,6614575.647397694,1093643.9929690508,463194.3889473746,4216866.596170629,4875698.1188677875,1568454.0845187483
AE2:BPmerge:Mix_out:Bdot,10661018.79955712,2489604.77024308,6614575.647397694,1093643.9929690508,463194.3889473746,4216866.596170629,4875698.1188677875,1568454.0845187479
AE2:BPmerge:BP_in:Bdot,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AE2:BPvalve:BP_in:Bdot,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AE2:BPvalve:BP_out:Bdot,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AE2:CAC_HT:Air_in:Bdot,2460256.7461209223,637805.4377674772,1466566.3793273456,225453.07948065264,130431.84954543949,941431.6935454998,1089836.8533574566,428988.1992179553
AE2:CAC_HT:HTWater_in:Bdot,9842857.429465484,2011696.4191384767,6354274.833362605,1150317.7032744568,326568.4736899121,4456056.954260702,4357646.648614148,1029153.8265906418
AE2:CAC_HT:Air_out:Bdot,2373988.3921236563,611206.084485065,1421737.4444178499,220018.0247593987,121026.83846133064,916075.8261544151,1060579.5890824741,397332.9768867536
AE2:CAC_HT:HTWater_out:Bdot,9920306.38816174,2036503.2623485427,6394212.938279182,1155059.454857737,334530.7326762372,4479958.786069255,4384846.495499452,1055501.1065930042
AE2:CAC_LT:Air_in:Bdot,2373988.3921236563,611206.084485065,1421737.4444178499,220018.0247593987,121026.83846133064,916075.8261544151,1060579.5890824741,397332.9768867536
AE2:CAC_LT:LTWater_in:Bdot,1401103.0153949105,288849.96967606683,905696.0167451578,173966.23117532925,32590.797798355085,741034.7725453806,565844.4986925684,94223.74415696075
AE2:CAC_LT:Air_out:Bdot,2193037.533617578,559405.5165591465,1316647.2569739795,205626.3886780915,111358.37140638019,847458.107207819,980253.8631499801,365325.56325977773
AE2:CAC_LT:LTWater_out:Bdot,1518131.1565417144,321809.13982239476,974884.5404018951,183467.53445081256,37969.94186661588,788921.1376272036,617601.4774933466,111608.54142117113
AE2:LOC:LubOil_in:Bdot,3134420.1935708486,663603.2054001255,2007264.4451261705,368130.36532479554,95422.17771975852,1465599.1144267882,1367197.7497057691,301623.32943829376
AE2:LOC:LTWater_in:Bdot,1518131.1565417144,321809.13982239476,974884.5404018951,183467.53445081256,37969.94186661588,788921.1376272036,617601.4774933466,111608.54142117113
AE2:LOC:LubOil_out:Bdot,2464727.3430027287,507939.182388236,1587393.580805624,298602.29455164366,70792.28525722602,1173916.3670190857,1069438.328129611,221372.6478540245
AE2:LOC:LTWater_out:Bdot,1991621.6625414833,432425.18643975444,1272250.685423978,232254.47477782608,54691.31589992472,1004254.8809083033,823239.7659452129,164127.01568796698
AE2:JWC:QdotJW_in:Bdot,1293127.3205410724,295470.14728823653,811474.916591384,137171.2069359136,49011.04972553545,533099.7325309151,593311.5600609906,166716.02794916855
AE2:JWC:HTWater_in:Bdot,9002585.469669083,1818934.898872574,5826010.412462399,1063439.2240937718,294200.9342402599,4097866.0791581487,3981123.069085633,923596.321425233
AE2:JWC:HTWater_out:Bdot,9842857.429465484,2011696.4191384767,6354274.833362605,1150317.7032744568,326568.4736899121,4456056.954260702,4357646.648614148,1029153.8265906418
AE2:Cyl:Air_in:Bdot,2193037.533617578,559405.5165591465,1316647.2569739795,205626.3886780915,111358.37140638019,847458.107207819,980253.8631499801,365325.56325977773
AE2:Cyl:FuelPh_in:Bdot,25272.620960436023,5800.824629468594,15914.156870950745,2612.1019046177585,945.5375553992101,11149.225374761203,11255.169933705967,2868.225651969147
AE2:Cyl:FuelCh_in:Bdot,56715896.063701354,13076878.558526995,35304167.13660709,5944989.343646023,2389861.0249215737,22076688.04315572,26404490.45575883,8234717.564787229
AE2:Cyl:EG_out:Bdot,10661018.79955712,2489604.77024308,6614575.647397694,1093643.9929690508,463194.3889473746,4216866.596170629,4875698.1188677875,1568454.0845187483
AE2:Cyl:Power_out:Bdot,17621682.68317325,4183774.5126394844,10881410.890131112,1782909.4179247452,773587.862477852,6861106.445636721,8127109.868281951,2633466.369254567
AE2:Cyl:QdotJW_out:Bdot,1293127.3205410724,295470.14728823653,811474.916591384,137171.2069359136,49011.04972553545,533099.7325309151,593311.5600609906,166716.02794916855
AE2:Cyl:QdotRad_out:Bdot,100510.32974474036,20307.677322792482,64464.13757872175,12551.36101902721,3187.1538241993817,41760.606037786376,47486.981573763805,11262.742133190402
AE2:Cyl:LubOil_in:Bdot,2464727.3430027287,507939.182388236,1587393.580805624,298602.29455164366,70792.28525722602,1173916.3670190857,1069438.328129611,221372.6478540245
AE2:Cyl:LubOil_out:Bdot,3134420.1935708486,663603.2054001255,2007264.4451261705,368130.36532479554,95422.17771975852,1465599.1144267882,1367197.7497057691,301623.32943829376
AE2:HTsplit:HTWater_in:Bdot,9920306.38816174,2036503.2623485427,6394212.938279182,1155059.454857737,334530.7326762372,4479958.786069255,4384846.495499452,1055501.1065930042
AE2:HTsplit:HTWater_out:Bdot,7633317.190895461,1503142.4169716456,4972937.259458253,898825.7367433913,258411.77772217395,3456357.6256708074,3378738.582043577,798220.9831810876
AE2:HTsplit:LTWater_out:Bdot,2322977.362037885,549207.6932250091,1438861.722290827,258402.27573187728,76505.67079016962,1049787.727143232,1015130.7173548023,258058.91753984793
AE2:HTmerge:HTWater_in:Bdot,7633317.190895461,1503142.4169716456,4972937.259458253,898825.7367433913,258411.77772217395,3456357.6256708074,3378738.582043577,798220.9831810876
AE2:HTmerge:HTWater_out:Bdot,9002585.469669083,1818934.898872574,5826010.412462399,1063439.2240937718,294200.9342402599,4097866.0791581487,3981123.069085633,923596.321425233
AE2:HTmerge:LTWater_in:Bdot,1447878.2670417419,336489.92996047257,901008.6628867339,170720.63263996888,39659.04155457278,678386.5187070258,631972.0265109963,137519.72182372137
AE2:TCshaft:Power_in:Bdot,3641993.19356785,912861.6314206532,2196424.0309485598,357055.99311415333,175651.5380844936,1425150.4033187774,1630849.843755481,585992.9464936049
AE2:TCshaft:Power_out:Bdot,2925042.185362912,751927.3685308466,1748157.9565303202,272969.8316935516,151987.02860818937,1119951.2222881732,1303486.91751136,501604.04556338536
AE2:TCshaft:Losses_out:Bdot,124645.87588512691,27845.870832592034,77892.22751225298,14410.17269644403,4497.604843838046,52343.34100490887,56997.564695631874,15304.97018458607
AE2:HRSG:Mix_in:Bdot,6300100.070018427,1383224.3020895987,3991341.6959548336,679882.1071038103,245651.96487019,2523517.958965681,2927380.688167532,849201.4228852235
AE2:HRSG:Mix_out:Bdot,3720160.3483597673,844616.5379340402,2341591.2771550426,376293.0320510451,157659.5012196444,1485078.3261848784,1705594.8977159958,529487.1244588752
AE2:HRSG:Steam_in:Bdot,284798.5883696885,59626.65593173301,181947.1612970446,34229.20641485636,8995.564726055878,122806.24218492524,130602.80890975182,31389.537275011797
AE2:HRSG:Steam_out:Bdot,1937680.5888819175,405422.803993031,1235300.8671104754,233679.32165356245,63277.59612485706,805758.5211489314,905779.1704379859,226142.8972950103
AE2:AG:Power_in:Bdot,17621682.68317325,4183774.5126394844,10881410.890131112,1782909.4179247452,773587.862477852,6861106.445636721,8127109.868281951,2633466.369254567
AE2:AG:Power_out:Bdot,16674633.054605085,3991353.938258901,10275714.15375718,1667194.8807636935,740370.0818252611,6492525.812499374,7669392.5426023165,2512714.6995034204
AE2:AG:Losses_out:Bdot,231187.3306894485,47080.26424749892,148406.80442572047,28028.02979950164,7672.232216728164,96004.57783547697,108366.81360291259,26815.939251060387
AE3:Comp:Air_in:Bdot,1122.3746932836789,973.6231506225342,38.20971710403569,110.35940777787386,0.1824177792320613,597.3739168694331,301.6725145954767,223.32826181876428
AE3:Comp:Air_out:Bdot,1406572.8583232125,1295719.301035478,45525.990489382624,64927.43044806495,400.1363502850535,534977.2035331527,590358.3040753023,281237.3507147574
AE3:Comp:Power_in:Bdot,1690545.410077278,1520213.5781942583,71475.67670603302,98157.19434003049,698.9608369506328,639113.097823138,721734.9998996066,329697.31235453783
AE3:Turbine:Mix_in:Bdot,5895000.257334578,5103157.564351228,338624.05139411864,450196.2639164048,3022.3776728340126,2159247.1093813824,2683865.3030515523,1051887.8449016507
AE3:Turbine:Mix_out:Bdot,3213362.577491634,2746195.148743982,219361.68127391147,245874.81952044676,1930.9279532878331,1138415.6346684655,1520103.4209887825,554843.5218343793
AE3:Turbine:Power_out:Bdot,2451373.5616180557,2035870.3554291981,144935.374373797,269184.88975420693,1382.9420608536157,937780.6143820491,1083033.502198385,430559.44503761345
AE3:BPsplit:Air_in:Bdot,1406572.8583232125,1295719.301035478,45525.990489382624,64927.43044806495,400.1363502850535,534977.2035331527,590358.3040753023,281237.3507147574
AE3:BPsplit:Air_out:Bdot,1406572.8583232125,1295719.301035478,45525.990489382624,64927.43044806495,400.1363502850535,534977.2035331527,590358.3040753023,281237.3507147574
AE3:BPsplit:BP_out:Bdot,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AE3:BPmerge:EG_in:Bdot,5895000.257334578,5103157.564351228,338624.05139411864,450196.2639164048,3022.3776728340126,2159247.1093813824,2683865.3030515523,1051887.8449016507
AE3:BPmerge:Mix_out:Bdot,5895000.257334578,5103157.564351228,338624.05139411864,450196.2639164048,3022.3776728340126,2159247.1093813824,2683865.3030515523,1051887.8449016507
AE3:BPmerge:BP_in:Bdot,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AE3:BPvalve:BP_in:Bdot,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AE3:BPvalve:BP_out:Bdot,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AE3:CAC_HT:Air_in:Bdot,1406572.8583232125,1295719.301035478,45525.990489382624,64927.43044806495,400.1363502850535,534977.2035331527,590358.3040753023,281237.3507147574
AE3:CAC_HT:HTWater_in:Bdot,5473371.394462875,4093217.936106875,595044.4555826454,779073.0404947381,6035.962278616459,2157508.645305145,2584780.9161400674,731081.833017652
AE3:CAC_HT:Air_out:Bdot,1338486.9237961762,1229003.5994126159,45311.20613242524,63778.7434913827,393.3747597482377,510536.28058256913,570298.1161866758,257652.5270269309
AE3:CAC_HT:HTWater_out:Bdot,5535717.823475422,4154323.135786216,595253.1227412202,780098.928007214,6042.636940787886,2180733.1948637567,2603696.4967021816,751288.1319094845
AE3:CAC_LT:Air_in:Bdot,1338486.9237961762,1229003.5994126159,45311.20613242524,63778.7434913827,393.3747597482377,510536.28058256913,570298.1161866758,257652.5270269309
AE3:CAC_LT:LTWater_in:Bdot,725393.3306422904,518838.56241458416,89386.29026591353,116311.52873622185,856.949225570426,334824.360657414,324391.3527705799,66177.61721429595
AE3:CAC_LT:Air_out:Bdot,1228494.3667172412,1123094.0795961674,43783.288181318414,61241.11184231254,375.88709744024527,465917.00347256026,524968.9036950906,237608.4595495847
AE3:CAC_LT:LTWater_out:Bdot,793476.925266524,584239.007622854,90399.94387231742,117970.7140771088,867.2596942420737,364145.8513226883,352358.34233503754,76972.7316087963
